469181,192.168.10.14-192.168.10.3-52320-53-17,192.168.10.14,52320,192.168.10.3,53,17,2017-07-05 14:12:30.028934,24378,2,2,68.0,234.0,34.0,34.0,34.0,0.0,117.0,117.0,117.0,0.0,12388.218885880711,164.0823693494134,8126.0,14072.912811497128,24376.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,16,16,82.0411846747067,82.0411846747067,34.0,117.0,75.5,47.92007234273894,2296.333333333333,0,0,0,0,0,0,0,0,1.0,75.5,34.0,117.0,0,0,0,0,0,0,0,17,0,58,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
425851,192.168.10.16-192.168.10.3-12737-53-17,192.168.10.16,12737,192.168.10.3,53,17,2017-07-05 13:38:27.191137,187,2,2,78.0,180.0,39.0,39.0,39.0,0.0,90.0,90.0,90.0,0.0,1379679.1443850268,21390.374331550804,62.33333333333333,102.7683479157534,181.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,16,16,10695.187165775402,10695.187165775402,39.0,90.0,64.5,29.444863728670917,867.0,0,0,0,0,0,0,0,0,1.0,64.5,39.0,90.0,0,0,0,0,0,0,0,19,0,45,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
259908,192.168.10.14-192.168.10.3-56663-53-17,192.168.10.14,56663,192.168.10.3,53,17,2017-07-05 18:33:38.123472,205,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,1853658.536585366,19512.19512195122,68.33333333333333,77.52633961005338,154.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,16,16,9756.09756097561,9756.09756097561,31.0,159.0,95.0,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,95.0,31.0,159.0,0,0,0,0,0,0,0,15,0,79,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
465622,192.168.10.19-103.27.148.71-52106-80-6,192.168.10.19,52106,103.27.148.71,80,6,2017-07-05 18:06:45.340773,25409404,19,19,1817.0,15456.0,463.0,0.0,95.63157894736842,190.2843517027188,2896.0,0.0,813.4736842105262,784.8935078808146,679.7876880543912,1.4955093004149174,686740.6486486486,2172554.75344326,9988029.0,4.0,25130481.0,1396137.8333333333,2993508.8560270704,9988029.0,57.0,25130516.0,1396139.777777778,3124443.991793939,10305821.0,48.0,4,8,0,0,0,0,616,616,0.7477546502074587,0.7477546502074587,0.0,2896.0,454.55263157894734,670.5405523084976,449624.6322901849,2,2,0,12,37,0,0,0,1.0,454.55263157894734,95.63157894736842,813.4736842105264,0,0,0,4003,4,7967164,0,47,0,406,29200,3,4,32,479595.3333333333,173253.04198868584,598847.0,280862.0,7725496.333333333,1964231.8351193508,9988029.0,6456694.0,-1,-1,25409404,BENIGN
243353,192.168.10.9-54.192.48.227-21518-443-6,192.168.10.9,21518,54.192.48.227,443,6,2017-07-05 18:09:29.402254,119906987,16,15,981.0,4813.0,254.0,0.0,61.31250000000001,83.11415342768042,1460.0,0.0,320.8666666666668,493.581208641303,48.32078717814834,0.2585337249780114,3996899.5666666655,14811683.985511228,58765115.0,1.0,119867898.0,7991193.2,20500199.77282545,58765115.0,4.0,119875990.0,8562570.714285715,21248553.03744637,59004393.0,1.0,8,9,0,0,0,0,344,312,0.1334367612789736,0.1250969636990378,0.0,1460.0,186.9032258064516,366.78307438582,134529.823655914,0,2,0,17,30,0,0,0,0.9375,186.9032258064516,61.3125,320.8666666666667,0,0,0,0,0,0,0,31,0,155,8192,127,8,20,1466798.0,1746637.1881309524,2701857.0,231739.0,58467151.0,421384.7298989369,58765115.0,58169187.0,-1,-1,119906987,BENIGN
230225,192.168.10.8-192.168.10.3-63870-53-17,192.168.10.8,63870,192.168.10.3,53,17,2017-07-05 17:06:26.714409,156,2,2,82.0,138.0,41.0,41.0,41.0,0.0,69.0,69.0,69.0,0.0,1410256.4102564105,25641.02564102564,52.0,52.11525688318153,106.0,2.0,48.0,48.0,0.0,48.0,48.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,16,16,12820.51282051282,12820.51282051282,41.0,69.0,55.0,16.165807537309522,261.3333333333333,0,0,0,0,0,0,0,0,1.0,55.0,41.0,69.0,0,0,0,0,0,0,0,20,0,34,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
7446,192.168.10.3-192.168.10.1-60465-53-17,192.168.10.3,60465,192.168.10.1,53,17,2017-07-05 12:07:05.888712,23517,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,4507.377641706,85.04486116426415,23517.0,0.0,23517.0,23517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,8,42.52243058213208,42.52243058213208,45.0,61.0,53.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
269452,192.168.10.5-162.208.20.178-59731-443-6,192.168.10.5,59731,162.208.20.178,443,6,2017-07-05 18:19:33.099479,561419,7,7,358.0,3776.0,201.0,0.0,51.142857142857146,80.54900903886315,1460.0,0.0,539.4285714285713,663.3397463198019,7363.484313854715,24.93681189984664,43186.07692307693,40626.60628919087,96957.0,26.0,478946.0,79824.33333333334,42136.05503445555,117406.0,3018.0,475979.0,79329.83333333334,80666.37786690726,182414.0,49.0,3,2,0,0,1,0,152,152,12.46840594992332,12.46840594992332,0.0,1460.0,295.28571428571433,519.8762321007729,270271.2967032967,1,2,1,5,13,0,0,0,1.0,295.2857142857143,51.142857142857146,539.4285714285714,0,0,0,0,0,0,0,25,0,269,8192,60,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,561419,BENIGN
194492,192.168.10.15-192.168.10.3-58091-53-17,192.168.10.15,58091,192.168.10.3,53,17,2017-07-05 12:23:58.882479,30792,2,2,80.0,248.0,40.0,40.0,40.0,0.0,124.0,124.0,124.0,0.0,10652.117433099507,129.90387113535982,10264.0,17732.74981496102,30740.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,16,16,64.95193556767991,64.95193556767991,40.0,124.0,82.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,82.0,40.0,124.0,0,0,0,0,0,0,0,20,0,62,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
424993,192.168.10.9-192.168.10.3-56849-53-17,192.168.10.9,56849,192.168.10.3,53,17,2017-07-05 16:32:11.516581,37612,2,2,80.0,144.0,40.0,40.0,40.0,0.0,72.0,72.0,72.0,0.0,5955.546102307774,106.34903754121024,12537.333333333332,21710.102172337494,37606.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,16,16,53.174518770605125,53.174518770605125,40.0,72.0,56.0,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,56.0,40.0,72.0,0,0,0,0,0,0,0,20,0,36,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
196557,192.168.10.15-192.168.10.3-62168-53-17,192.168.10.15,62168,192.168.10.3,53,17,2017-07-05 12:45:05.529662,59482,4,2,180.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,5480.649608284859,100.8708516862244,11896.4,18921.11803779047,43363.0,3.0,43376.0,14458.666666666668,25031.887190807916,43363.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,32,16,67.24723445748293,33.623617228741466,45.0,73.0,54.333333333333336,14.459137825841022,209.06666666666663,0,0,0,0,0,0,0,0,0.5,54.333333333333336,45.0,73.0,180,4,4149,0,0,0,0,30,0,24,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
11570,192.168.10.3-192.168.10.1-60184-53-17,192.168.10.3,60184,192.168.10.1,53,17,2017-07-05 12:51:55.759161,47989,1,1,48.0,80.0,48.0,48.0,48.0,0.0,80.0,80.0,80.0,0.0,2667.2779178561755,41.67621746650274,47989.0,0.0,47989.0,47989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,8,20.83810873325137,20.83810873325137,48.0,80.0,64.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,64.0,48.0,80.0,0,0,0,0,0,0,0,24,0,40,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
208157,192.168.10.3-192.168.10.1-61904-53-17,192.168.10.3,61904,192.168.10.1,53,17,2017-07-05 14:53:43.945997,30395,1,1,55.0,71.0,55.0,55.0,55.0,0.0,71.0,71.0,71.0,0.0,4145.418654383945,65.80029610133246,30395.0,0.0,30395.0,30395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,8,32.90014805066623,32.90014805066623,55.0,71.0,63.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,63.0,55.0,71.0,0,0,0,0,0,0,0,27,0,35,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
851,192.168.10.3-192.168.10.1-62462-53-17,192.168.10.3,62462,192.168.10.1,53,17,2017-07-05 11:51:19.570505,204016,1,1,42.0,127.0,42.0,42.0,42.0,0.0,127.0,127.0,127.0,0.0,828.3664026350874,9.80315269390636,204016.0,0.0,204016.0,204016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,8,4.90157634695318,4.90157634695318,42.0,127.0,84.5,60.10407640085654,3612.5,0,0,0,0,0,0,0,0,1.0,84.5,42.0,127.0,0,0,0,0,0,0,0,21,0,63,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,BENIGN
342883,192.168.10.8-91.189.89.110-60420-443-6,192.168.10.8,60420,91.189.89.110,443,6,2017-07-05 18:10:31.927361,5386442,8,9,1053.0,2941.0,517.0,0.0,131.625,228.82116379391127,1460.0,0.0,326.77777777777777,599.9391172814492,741.4913221009342,3.156072227269876,336652.625,1245470.25916296,5004568.0,4.0,5292437.0,756062.4285714285,1874048.4948673605,5004640.0,181.0,5292232.0,661529.0,1755512.765782449,5004666.0,4.0,3,3,0,0,0,0,172,192,1.485210459891706,1.6708617673781692,0.0,1460.0,234.94117647058823,461.4670181318806,212951.8088235294,2,2,0,6,16,0,0,0,1.125,234.94117647058823,131.625,326.77777777777777,0,0,0,0,0,0,0,61,0,173,8192,245,3,20,287610.0,0.0,287610.0,287610.0,5004568.0,0.0,5004568.0,5004568.0,-1,-1,5386442,BENIGN
